 time            v(A0)           v(A1)           v(A2)           v(A3)           v(A4)           v(B0)           v(B1)           v(B2)           v(B3)           v(B4)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(S4)           v(Cout)        
 9.00283616e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998049e+00  1.79988844e+00  1.80002664e+00  1.80008122e+00  1.80000075e+00  1.83296185e-06 
 9.00316600e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80001216e+00  1.80011272e+00  1.79993102e+00  1.79992623e+00  1.79999929e+00 -1.19708965e-06 
 9.00347888e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999046e+00  1.79939326e+00  1.79999944e+00  1.80003835e+00  1.80000007e+00  2.92646317e-07 
 9.00384435e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000633e+00  1.80190787e+00  1.79992120e+00  1.79997736e+00  1.80000052e+00  2.06509435e-07 
 9.00416699e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999810e+00  1.80403973e+00  1.80056079e+00  1.80000848e+00  1.79999903e+00 -2.03577036e-07 
 9.00450534e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999798e+00  1.79664637e+00  1.79812608e+00  1.79998811e+00  1.80000111e+00  3.76395062e-08 
 9.00481024e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000713e+00  1.79703287e+00  1.79191494e+00  1.80001318e+00  1.79999889e+00  2.01085732e-07 
 9.00514488e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999322e+00  1.80108916e+00  1.80943571e+00  1.79999239e+00  1.80000093e+00 -3.57373046e-07 
 9.00545341e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000362e+00  1.79919919e+00  1.80105546e+00  1.80000083e+00  1.79999923e+00  4.58276734e-07 
 9.00580806e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999680e+00  1.80062934e+00  1.79861288e+00  1.80000069e+00  1.80000057e+00 -4.59199973e-07 
 9.00620716e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000311e+00  1.79949406e+00  1.80123961e+00  1.80000019e+00  1.79999952e+00  4.70762684e-07 
 9.00700538e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999714e+00  1.80045028e+00  1.79887483e+00  1.80000018e+00  1.80000038e+00 -4.48394416e-07 
 9.00835164e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000262e+00  1.79958019e+00  1.80106454e+00  1.79999964e+00  1.79999962e+00  4.58135348e-07 
 9.01062961e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999748e+00  1.80040320e+00  1.79897577e+00  1.80000045e+00  1.80000033e+00 -4.40960660e-07 
 9.01502001e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000243e+00  1.79960578e+00  1.80100850e+00  1.79999947e+00  1.79999965e+00  4.53425192e-07 
 9.02380082e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999758e+00  1.80039040e+00  1.79900387e+00  1.80000054e+00  1.80000032e+00 -4.38440320e-07 
 9.04136244e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000238e+00  1.79961210e+00  1.80099453e+00  1.79999942e+00  1.79999966e+00  4.52127583e-07 
 9.07648568e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999761e+00  1.80038726e+00  1.79901079e+00  1.80000056e+00  1.80000031e+00 -4.37783447e-07 
 9.14673216e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000236e+00  1.79961367e+00  1.80099106e+00  1.79999941e+00  1.79999966e+00  4.51796915e-07 
 9.28722512e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999761e+00  1.80038647e+00  1.79901251e+00  1.80000057e+00  1.80000031e+00 -4.37617592e-07 
 9.48722512e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000236e+00  1.79961411e+00  1.80099008e+00  1.79999940e+00  1.79999966e+00  4.51702626e-07 
 9.68722512e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999762e+00  1.80038611e+00  1.79901331e+00  1.80000057e+00  1.80000031e+00 -4.37539696e-07 
 9.88722512e-07  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000236e+00  1.79961448e+00  1.80098927e+00  1.79999940e+00  1.79999966e+00  4.51624660e-07 
 1.00000000e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999762e+00  1.80038560e+00  1.79901443e+00  1.80000058e+00  1.80000031e+00 -4.37431441e-07 
 1.00001000e-06  1.80000000e-01  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e-01  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999962e+00  1.80007093e+00  1.79984345e+00  1.79999954e+00  1.80000007e+00 -6.61761663e-08 
 1.00003000e-06  5.40000000e-01  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.40000000e-01  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999929e+00  1.79994721e+00  1.80004633e+00  1.80000003e+00  1.79999992e+00  8.57119078e-08 
 1.00007000e-06  1.26000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.26000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000004e+00  1.80003999e+00  1.79996491e+00  1.79999966e+00  1.80000004e+00 -4.04344474e-08 
 1.00010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000465e+00  1.79997006e+00  1.80002827e+00  1.79999998e+00  1.79999995e+00  4.54085997e-08 
 1.00010385e-06  1.80000000e+00  1.73074566e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.73074566e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000287e+00  1.79998611e+00  1.79999849e+00  1.79999872e+00  1.79999993e+00 -1.00466457e-08 
 1.00011154e-06  1.80000000e+00  1.59223697e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.59223697e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999874e+00  1.80000836e+00  1.79999793e+00  1.80000194e+00  1.80000006e+00  3.44159818e-08 
 1.00012693e-06  1.80000000e+00  1.31521959e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.31521959e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999038e+00  1.80000245e+00  1.80001840e+00  1.80000316e+00  1.79999994e+00  3.51485780e-08 
 1.00015198e-06  1.80000000e+00  8.64350106e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  8.64350106e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000501e+00  1.80000389e+00  1.79999717e+00  1.80000127e+00  1.79999998e+00 -4.26645023e-08 
 1.00017692e-06  1.80000000e+00  4.15474518e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.15474518e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000527e+00  1.80001551e+00  1.80001808e+00  1.80000049e+00  1.80000001e+00  4.55082275e-08 
 1.00020000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999176e+00  1.79995476e+00  1.79997342e+00  1.79999800e+00  1.79999994e+00 -3.09128695e-08 
 1.00020499e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999359e+00  1.79992690e+00  1.79992236e+00  1.79999291e+00  1.79999994e+00 -4.99396757e-08 
 1.00021496e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999515e+00  1.79986730e+00  1.79981016e+00  1.79997827e+00  1.79999997e+00 -5.50103830e-08 
 1.00023491e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000564e+00  1.79996547e+00  1.80009997e+00  1.79994939e+00  1.79999985e+00 -1.72859352e-07 
 1.00025610e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000469e+00  1.80033362e+00  1.80018527e+00  1.80011928e+00  1.80000036e+00  3.18799831e-07 
 1.00027842e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999385e+00  1.80044926e+00  1.80005739e+00  1.79995420e+00  1.80000045e+00  9.45229074e-07 
 1.00030643e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000338e+00  1.79763695e+00  1.80005144e+00  1.79999589e+00  1.79999831e+00 -1.75051074e-06 
 1.00033187e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999836e+00  1.79107833e+00  1.79915121e+00  1.80001724e+00  1.80000206e+00  8.74846476e-07 
 1.00035853e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999888e+00  1.80770688e+00  1.80118198e+00  1.79996334e+00  1.79999850e+00  2.01717864e-07 
 1.00038661e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000351e+00  1.80352660e+00  1.80561553e+00  1.80003503e+00  1.80000084e+00 -4.96814961e-07 
 1.00041553e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999258e+00  1.79866423e+00  1.79909718e+00  1.79996496e+00  1.79999950e+00  5.02157325e-07 
 1.00045266e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000969e+00  1.80097756e+00  1.79544051e+00  1.80003434e+00  1.80000032e+00 -3.22455322e-07 
 1.00048954e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999177e+00  1.79924084e+00  1.80112482e+00  1.79997662e+00  1.79999970e+00  1.99796626e-07 
 1.00054252e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000655e+00  1.80065574e+00  1.79920141e+00  1.80001845e+00  1.80000023e+00 -1.59699382e-07 
 1.00059724e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999424e+00  1.79941717e+00  1.80061965e+00  1.79998368e+00  1.79999977e+00  1.59439610e-07 
 1.00070667e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000539e+00  1.80055251e+00  1.79944466e+00  1.80001526e+00  1.80000018e+00 -1.36610973e-07 
 1.00092553e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999477e+00  1.79946245e+00  1.80052689e+00  1.79998515e+00  1.79999980e+00  1.46911776e-07 
 1.00127587e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000509e+00  1.80053002e+00  1.79949095e+00  1.80001456e+00  1.80000017e+00 -1.30498384e-07 
 1.00197656e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999495e+00  1.79947499e+00  1.80050136e+00  1.79998554e+00  1.79999980e+00  1.43511889e-07 
 1.00337793e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000500e+00  1.80052388e+00  1.79950340e+00  1.80001437e+00  1.80000016e+00 -1.28838718e-07 
 1.00618068e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999499e+00  1.79947802e+00  1.80049521e+00  1.79998564e+00  1.79999980e+00  1.42690764e-07 
 1.01178617e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000497e+00  1.80052236e+00  1.79950645e+00  1.80001432e+00  1.80000016e+00 -1.28430506e-07 
 1.02299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999500e+00  1.79947877e+00  1.80049368e+00  1.79998566e+00  1.79999981e+00  1.42487197e-07 
 1.04299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000497e+00  1.80052197e+00  1.79950724e+00  1.80001431e+00  1.80000016e+00 -1.28324768e-07 
 1.06299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999501e+00  1.79947905e+00  1.80049311e+00  1.79998567e+00  1.79999981e+00  1.42411299e-07 
 1.08299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000496e+00  1.80052169e+00  1.79950781e+00  1.80001430e+00  1.80000016e+00 -1.28248916e-07 
 1.10010000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999501e+00  1.79947936e+00  1.80049249e+00  1.79998568e+00  1.79999981e+00  1.42329078e-07 
 1.10011000e-06  1.62000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.62000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999847e+00  1.79994473e+00  1.80010185e+00  1.79999777e+00  1.79999995e+00  1.59338987e-08 
 1.10013000e-06  1.26000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.26000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000221e+00  1.80000969e+00  1.79993766e+00  1.80000150e+00  1.80000002e+00  1.25055111e-08 
 1.10017000e-06  5.40000000e-01  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.40000000e-01  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999798e+00  1.79999963e+00  1.80004582e+00  1.79999916e+00  1.79999994e+00  1.65310018e-09 
 1.10020000e-06  1.77058368e-12  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.77058368e-12  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000112e+00  1.80000933e+00  1.79996819e+00  1.80000057e+00  1.80000002e+00  9.96976458e-09 
 1.10020545e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999793e+00  1.79995120e+00  1.79998518e+00  1.79999744e+00  1.79999995e+00 -2.33792454e-08 
 1.10021635e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999015e+00  1.79979854e+00  1.79999185e+00  1.79999374e+00  1.79999997e+00 -3.52199267e-08 
 1.10023815e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000966e+00  1.79996254e+00  1.79993568e+00  1.79998226e+00  1.80000005e+00  7.99175601e-08 
 1.10026057e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80001219e+00  1.80043888e+00  1.80010313e+00  1.79999861e+00  1.79999973e+00 -2.47364299e-07 
 1.10028357e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998072e+00  1.79988824e+00  1.80002519e+00  1.80007571e+00  1.80000058e+00  4.76808700e-07 
 1.10031645e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80001213e+00  1.80011783e+00  1.79993089e+00  1.79993300e+00  1.79999952e+00 -2.38794376e-08 
 1.10034739e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998988e+00  1.79938819e+00  1.80003555e+00  1.80004101e+00  1.79999982e+00 -7.30316264e-07 
 1.10037721e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000810e+00  1.80099001e+00  1.79999285e+00  1.79995075e+00  1.80000062e+00  7.58995838e-07 
