 time            v(A0)           v(A1)           v(A2)           v(A3)           v(B0)           v(B1)           v(B2)           v(B3)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(C4)          
 2.88091647e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.42078118e-07 -6.48372129e-04  1.79953158e+00  1.80016589e+00  1.79976177e+00 
 2.88117430e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  9.31443658e-07  6.63214294e-04  1.79962023e+00  1.79983811e+00  1.79993876e+00 
 2.88164152e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.57019200e-07 -6.63005372e-04  1.79993390e+00  1.80016236e+00  1.79998553e+00 
 2.88229933e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  9.39062830e-07  6.64956327e-04  1.79977948e+00  1.79983867e+00  1.79999402e+00 
 2.88342443e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.60973550e-07 -6.64887882e-04  1.80005844e+00  1.80016133e+00  1.80000031e+00 
 2.88533455e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  9.41158841e-07  6.65282431e-04  1.79983777e+00  1.79983905e+00  1.79999792e+00 
 2.88899194e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.62089842e-07 -6.65292148e-04  1.80010578e+00  1.80016102e+00  1.80000165e+00 
 2.89010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  9.42708768e-07  6.65728088e-04  1.79984953e+00  1.79983943e+00  1.79999803e+00 
 2.89011000e-06  1.62000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -2.15059821e-05  1.75465487e-04  1.80003996e+00  1.80001686e+00  1.79999797e+00 
 2.89013000e-06  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.45448585e-07 -2.81659389e-05  1.80000029e+00  1.79999696e+00  1.80000402e+00 
 2.89017000e-06  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.94340015e-05  4.33618756e-05  1.79997434e+00  1.79999046e+00  1.79999895e+00 
 2.89020000e-06  1.44306789e-12  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.65935906e-05 -4.27638486e-05  1.79998965e+00  1.80000679e+00  1.79999836e+00 
 2.89020641e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.24449576e-05 -2.64306069e-05  1.79997385e+00  1.79999998e+00  1.79999268e+00 
 2.89021922e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -1.68165185e-05 -6.14554621e-05  1.79995547e+00  1.79999462e+00  1.79998707e+00 
 2.89024484e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -3.17585281e-04 -4.19101139e-06  1.79997655e+00  1.80000162e+00  1.80001473e+00 
 2.89028166e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -1.60875402e-04  1.00204356e-04  1.80000041e+00  1.80000423e+00  1.80000776e+00 
 2.89031531e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.93590716e-03  2.55977487e-04  1.79998045e+00  1.79999893e+00  1.79998618e+00 
 2.89035110e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.07341707e-03 -7.49694435e-05  1.79999111e+00  1.79999861e+00  1.80000356e+00 
 2.89039512e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.53528347e-03 -6.09774619e-03  1.79997255e+00  1.79999940e+00  1.79999655e+00 
 2.89043863e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -4.45614278e-02  2.18193103e-03  1.80012204e+00  1.80000005e+00  1.80000332e+00 
 2.89047929e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.55760859e-02  8.93358301e-03  1.79982803e+00  1.79999957e+00  1.79999709e+00 
 2.89052323e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.74782526e-01 -3.46265588e-02  1.79759937e+00  1.80000011e+00  1.80000247e+00 
 2.89056995e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.48754654e+00  2.09232218e-01  1.81468178e+00  1.80000053e+00  1.79999859e+00 
 2.89061641e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.77839416e+00  9.16400890e-01  1.83469669e+00  1.80000004e+00  1.80000138e+00 
 2.89066460e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79786642e+00  1.55757568e+00  1.14766543e+00  1.79999910e+00  1.79999736e+00 
 2.89071845e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80046398e+00  1.79387499e+00  1.50390104e-01  1.80000158e+00  1.80000355e+00 
 2.89075458e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79971875e+00  1.79962090e+00  3.39477942e-03  1.79999883e+00  1.79999520e+00 
 2.89079442e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80002622e+00  1.79961115e+00  4.37148937e-03  1.80000010e+00  1.80000449e+00 
 2.89084507e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79993215e+00  1.79996997e+00 -1.61074940e-03  1.79999980e+00  1.79999598e+00 
 2.89090660e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001463e+00  1.79993821e+00  9.71099972e-04  1.80000038e+00  1.80000336e+00 
 2.89102967e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79997975e+00  1.79991358e+00 -7.76378988e-04  1.79999955e+00  1.79999667e+00 
 2.89127581e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001663e+00  1.79996389e+00  7.03341807e-04  1.80000039e+00  1.80000309e+00 
 2.89169962e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79998491e+00  1.79991876e+00 -6.64468149e-04  1.79999957e+00  1.79999680e+00 
 2.89254726e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001429e+00  1.79998530e+00  6.46956120e-04  1.80000038e+00  1.80000304e+00 
 2.89419246e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79998603e+00  1.79993960e+00 -6.37881390e-04  1.79999957e+00  1.79999685e+00 
 2.89748286e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001373e+00  1.80000970e+00  6.33630309e-04  1.80000038e+00  1.80000305e+00 
 2.90000000e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79998645e+00  1.79995446e+00 -6.27881961e-04  1.79999957e+00  1.79999688e+00 
 2.90001000e-06  1.80000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001614e+00  1.80000136e+00 -1.34616382e-04  1.80000004e+00  1.79999999e+00 
 2.90003000e-06  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80001121e+00  1.79998530e+00  3.36592292e-05  1.79999986e+00  1.79999955e+00 
 2.90007000e-06  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79984957e+00  1.79996601e+00 -2.79347213e-05  1.79999968e+00  1.79999946e+00 
 2.90010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79999003e+00  1.80002330e+00  3.49159720e-05  1.80000195e+00  1.80000625e+00 
 2.90010406e-06  1.80000000e+00  1.72686843e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80007205e+00  1.80002833e+00  2.89785529e-05  1.80000257e+00  1.80000743e+00 
 2.90011219e-06  1.80000000e+00  1.58060530e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80028338e+00  1.80004613e+00  3.64691734e-05  1.80000360e+00  1.80000835e+00 
 2.90012844e-06  1.80000000e+00  1.28807902e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80058934e+00  1.80004119e+00  3.42870507e-05  1.79999997e+00  1.79999068e+00 
 2.90015604e-06  1.80000000e+00  7.91328585e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80023309e+00  1.79995769e+00 -1.79575774e-05  1.79999573e+00  1.79999044e+00 
 2.90018562e-06  1.80000000e+00  2.58780836e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79807485e+00  1.79983938e+00 -5.08110640e-05  1.79999833e+00  1.80000469e+00 
 2.90020000e-06  1.80000000e+00  3.20010685e-12  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79682282e+00  1.79979334e+00 -5.59143659e-05  1.79999982e+00  1.80000444e+00 
 2.90020440e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79670454e+00  1.79979999e+00 -4.93912186e-05  1.80000022e+00  1.80000442e+00 
 2.90021321e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79663325e+00  1.79979473e+00 -4.28706808e-05  1.80000003e+00  1.80000106e+00 
 2.90023083e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.79712935e+00  1.79950333e+00 -3.82189855e-05  1.79999910e+00  1.79999669e+00 
 2.90025765e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80167951e+00  1.79944874e+00 -2.02871200e-05  1.80000069e+00  1.80000396e+00 
 2.90028668e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.81547836e+00  1.80296814e+00 -5.13448648e-05  1.80000324e+00  1.80000586e+00 
 2.90031617e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.85327853e+00  1.80655722e+00 -9.36117283e-05  1.80000198e+00  1.79999937e+00 
 2.90035212e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.72412298e+00  1.75515954e+00  2.83924458e-04  1.79999740e+00  1.79999103e+00 
 2.90040287e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  7.29711663e-01  1.73418565e+00  2.70005691e-03  1.80000095e+00  1.80000939e+00 
 2.90044094e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.09924552e-01  1.80730986e+00 -1.27664647e-02  1.79999550e+00  1.79999053e+00 
 2.90047865e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  6.67345730e-03  1.82913609e+00 -2.34487677e-03  1.80000304e+00  1.80001152e+00 
 2.90051565e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.85767588e-03  1.81933882e+00  4.03623383e-01  1.80000040e+00  1.79998863e+00 
 2.90055562e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  8.19974487e-04  1.80640000e+00  1.10516403e+00  1.80000061e+00  1.80000813e+00 
 2.90060092e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -7.91918438e-04  1.80088601e+00  1.61491729e+00  1.79999936e+00  1.79999286e+00 
 2.90064551e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  8.66172388e-04  1.80029743e+00  1.80460117e+00  1.80000293e+00  1.80000694e+00 
 2.90069742e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.25226003e-04  1.79996354e+00  1.73912507e+00  1.79999803e+00  1.79999368e+00 
 2.90075397e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  7.93892349e-04  1.80009617e+00  7.50410751e-01  1.79999981e+00  1.80000513e+00 
 2.90080720e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -7.39315103e-04  1.79994331e+00  1.26758916e-02  1.80000053e+00  1.79999672e+00 
 2.90085588e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  7.00236159e-04  1.80007332e+00  9.94201493e-03  1.79999869e+00  1.80000113e+00 
 2.90089845e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -6.33674842e-04  1.79994358e+00 -4.60776323e-03  1.80000015e+00  1.80000061e+00 
 2.90094381e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.97559837e-04  1.80006384e+00  2.66557619e-03  1.80000027e+00  1.79999875e+00 
 2.90103453e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -5.70724321e-04  1.79994473e+00 -2.11671455e-03  1.79999980e+00  1.80000117e+00 
 2.90118529e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.58208744e-04  1.80005815e+00  1.90046181e-03  1.80000008e+00  1.79999882e+00 
 2.90147574e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -5.51222719e-04  1.79994424e+00 -1.79760064e-03  1.79999990e+00  1.80000109e+00 
 2.90205666e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.47816271e-04  1.80005619e+00  1.75461019e-03  1.80000003e+00  1.79999887e+00 
 2.90321848e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -5.46204147e-04  1.79994414e+00 -1.73038915e-03  1.79999992e+00  1.80000107e+00 
 2.90554213e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.45215814e-04  1.80005583e+00  1.71913122e-03  1.80000002e+00  1.79999888e+00 
 2.91010000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -5.44943576e-04  1.79994419e+00 -1.71436231e-03  1.79999993e+00  1.80000107e+00 
 2.91011000e-06  1.62000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.95049493e-05  1.80000188e+00 -1.44396143e-04  1.79999977e+00  1.79999982e+00 
 2.91013000e-06  1.26000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.12559426e-05  1.80000195e+00  1.29556517e-04  1.80000017e+00  1.80000084e+00 
 2.91017000e-06  5.40000000e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.98876304e-06  1.80000026e+00 -8.58316673e-05  1.80000004e+00  1.79999959e+00 
 2.91020000e-06  1.44306789e-12  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  5.08053694e-05  1.79999340e+00  7.33788191e-05  1.79999936e+00  1.79999828e+00 
 2.91020641e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.43687420e-05  1.79996899e+00  1.74193213e-05  1.79999813e+00  1.79999352e+00 
 2.91021923e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -1.58558987e-05  1.79992753e+00 -2.01007951e-05  1.79999658e+00  1.79998978e+00 
 2.91024488e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -3.17443680e-04  1.79999253e+00  1.11597475e-05  1.80000213e+00  1.80001444e+00 
 2.91028178e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -1.59791457e-04  1.80011550e+00  2.03734796e-05  1.80000314e+00  1.80000272e+00 
 2.91031546e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  2.97633123e-03  1.80040759e+00 -3.20322525e-08  1.79999853e+00  1.79998975e+00 
 2.91035125e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.03411133e-03  1.79894748e+00 -8.54207415e-06  1.79999941e+00  1.80000407e+00 
 2.91039476e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -8.49832687e-03  1.79316927e+00 -2.29963055e-06  1.79999921e+00  1.79999697e+00 
 2.91043919e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00 -4.61374374e-02  1.85056417e+00 -3.30065547e-06  1.80000006e+00  1.80000144e+00 
 2.91048642e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.53533265e-01  1.50587059e+00  2.93919962e-06  1.79999991e+00  1.79999979e+00 
