 time            v(CLK)          v(A0i)          v(A1i)          v(A2i)          v(A3i)          v(A4i)          v(B0i)          v(B1i)          v(B2i)          v(B3i)          v(B4i)          v(Cini)         v(S0o)          v(S1o)          v(S2o)          v(S3o)          v(S4o)          v(Couto)       
 3.50615339e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.89034915e-04  9.14173753e-04  1.12347854e-04  5.93006261e-04  5.07006698e-04  1.80013080e+00 
 3.50678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.26183570e-04  2.16479074e-04  2.20606509e-04 -1.09847087e-04 -4.11822175e-05  1.79969728e+00 
 3.50778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  9.90085900e-05 -3.42544839e-05 -2.99395896e-04 -5.55575468e-05 -1.10399501e-04  1.80024197e+00 
 3.50878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -7.62502657e-05  3.36724942e-04  3.41510630e-04  1.60320256e-04  2.01498039e-04  1.79982425e+00 
 3.50978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  5.94419144e-05 -2.21809674e-04 -3.42288646e-04 -2.15577634e-04 -2.47372120e-04  1.80011772e+00 
 3.51078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -4.51860355e-05  3.59671128e-04  3.36218287e-04  2.46137372e-04  2.68927023e-04  1.79993131e+00 
 3.51178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.51034654e-05 -2.52725974e-04 -3.09305013e-04 -2.52442907e-04 -2.70018986e-04  1.80003109e+00 
 3.51278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -2.60669789e-05  3.25518619e-04  2.88603165e-04  2.51300197e-04  2.63384762e-04  1.79999814e+00 
 3.51378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.01760771e-05 -2.29611197e-04 -2.55512313e-04 -2.38068562e-04 -2.47685524e-04  1.79998047e+00 
 3.51478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.43823766e-05  2.74636204e-04  2.33633019e-04  2.25352444e-04  2.31629335e-04  1.80003456e+00 
 3.51578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.10844819e-05 -1.91794150e-04 -2.02598982e-04 -2.06183685e-04 -2.11581731e-04  1.79995482e+00 
 3.51678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -7.29415712e-06  2.24525871e-04  1.84225577e-04  1.91051577e-04  1.94283687e-04  1.80005204e+00 
 3.51778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  5.59242697e-06 -1.54174434e-04 -1.57699554e-04 -1.71759279e-04 -1.74956668e-04  1.79994380e+00 
 3.51878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -3.03508952e-06  1.81253950e-04  1.43834644e-04  1.57842729e-04  1.59494440e-04  1.80005827e+00 
 3.51978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.31217249e-06 -1.21698485e-04 -1.21946192e-04 -1.40592655e-04 -1.42640621e-04  1.79994122e+00 
 3.52078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -5.11860474e-07  1.45967761e-04  1.12210778e-04  1.29049871e-04  1.29871627e-04  1.80005823e+00 
 3.52178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.87300857e-07 -9.53010587e-05 -9.42993107e-05 -1.14359455e-04 -1.15790156e-04  1.79994319e+00 
 3.52278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  9.48550757e-07  1.17946114e-04  8.79204164e-05  1.05293476e-04  1.05661949e-04  1.80005493e+00 
 3.52378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -7.07850191e-07 -7.44364160e-05 -7.31710562e-05 -9.30148439e-05 -9.40939626e-05  1.79994741e+00 
 3.52478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.75981967e-06  9.59314924e-05  6.93715111e-05  8.61369784e-05  8.62398833e-05  1.80005012e+00 
 3.52578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.29780095e-06 -5.83088586e-05 -5.70984754e-05 -7.59055226e-05 -7.67657945e-05  1.79995257e+00 
 3.52678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.17620678e-06  7.88666887e-05  5.51447113e-05  7.08283586e-05  7.07601535e-05  1.80004479e+00 
 3.52778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.58083657e-06 -4.58401152e-05 -4.47912827e-05 -6.22533384e-05 -6.29625205e-05  1.79995792e+00 
 3.52878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.35370139e-06  6.53934275e-05  4.42506678e-05  5.86085159e-05  5.84184456e-05  1.80003950e+00 
 3.52978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.67908284e-06 -3.59603370e-05 -3.52377278e-05 -5.13439858e-05 -5.19385586e-05  1.79996308e+00 
 3.53078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.38832238e-06  5.46452992e-05  3.57536199e-05  4.88207365e-05  4.85364004e-05  1.80003451e+00 
 3.53178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.66770883e-06 -2.81709015e-05 -2.77652561e-05 -4.25838997e-05 -4.30854304e-05  1.79996786e+00 
 3.53278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.33916153e-06  4.60332798e-05  2.90591128e-05  4.09341431e-05  4.05728276e-05  1.80002995e+00 
 3.53378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.59296918e-06 -2.20035299e-05 -2.18580755e-05 -3.55110187e-05 -3.59514259e-05  1.79997218e+00 
 3.53478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.24256013e-06  3.90789732e-05  2.37250351e-05  3.45057731e-05  3.40814955e-05  1.80002587e+00 
 3.53578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.48328988e-06 -1.70890677e-05 -1.71371130e-05 -2.97811005e-05 -3.01313302e-05  1.79997602e+00 
 3.53678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.12081984e-06  3.34192662e-05  1.94278719e-05  2.92991635e-05  2.88097960e-05  1.80002225e+00 
 3.53778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.35609032e-06 -1.31472266e-05 -1.33252377e-05 -2.50535109e-05 -2.53398502e-05  1.79997940e+00 
 3.53878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.98759418e-06  2.87593417e-05  1.59307915e-05  2.49989806e-05  2.44602962e-05  1.80001908e+00 
 3.53978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.22204334e-06 -9.95393638e-06 -1.02190365e-05 -2.11418269e-05 -2.13758811e-05  1.79998237e+00 
 3.54078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.85124412e-06  2.48927689e-05  1.30592673e-05  2.14293123e-05  2.08506831e-05  1.80001631e+00 
 3.54178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.08765354e-06 -7.35455564e-06 -7.66790825e-06 -1.78870125e-05 -1.80770542e-05  1.79998494e+00 
 3.54278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.71678697e-06  2.16635880e-05  1.06833518e-05  1.84490659e-05  1.78378316e-05  1.80001391e+00 
 3.54378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -9.56719300e-07 -5.22998851e-06 -5.55904764e-06 -1.51639445e-05 -1.53168272e-05  1.79998718e+00 
 3.54478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.58705135e-06  1.89504703e-05  8.70505113e-06  1.59478010e-05  1.53102156e-05  1.80001182e+00 
 3.54578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -8.31310136e-07 -3.48770203e-06 -3.80681146e-06 -1.28746646e-05 -1.29963422e-05  1.79998912e+00 
 3.54678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.46351975e-06  1.66585245e-05  7.04941871e-06  1.38388416e-05  1.31803790e-05  1.80001002e+00 
 3.54778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -7.12460984e-07 -2.05547876e-06 -2.34523381e-06 -1.09420169e-05 -1.10377360e-05  1.79999079e+00 
 3.54878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.34687520e-06  1.47130311e-05  5.65861962e-06  1.20536311e-05  1.13791128e-05  1.80000847e+00 
 3.54978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -6.00575206e-07 -8.76548313e-07 -1.12289846e-06 -9.30469795e-06 -9.37908894e-06  1.79999223e+00 
 3.55078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.23728399e-06  1.30546416e-05  4.48870661e-06  1.05374417e-05  9.85110566e-06  1.80000713e+00 
 3.55178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -4.95638366e-07  9.41155450e-08 -9.94727901e-08 -7.91353623e-06 -7.97066982e-06  1.79999347e+00 
 3.55278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.13459048e-06  1.16357683e-05  3.49683461e-06  9.24616635e-06  8.55171729e-06  1.80000598e+00 
 3.55378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -3.97401683e-07  8.92563199e-07  7.62340014e-07 -6.72871786e-06 -6.77235154e-06  1.79999454e+00 
 3.55478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.03849432e-06  1.04178909e-05  2.65501148e-06  8.14392899e-06  7.44502492e-06  1.80000499e+00 
 3.55578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -3.05570148e-07  1.54783026e-06  1.48692708e-06 -5.71771706e-06 -5.75120321e-06  1.79999545e+00 
 3.55678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  9.48710343e-07  9.36992912e-06  1.94093055e-06  7.20129084e-06  6.50072196e-06  1.80000414e+00 
 3.55778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -2.19861101e-07  2.08284471e-06  2.09489794e-06 -4.85399591e-06 -4.87971987e-06  1.79999624e+00 
 3.55878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  8.64946622e-07  8.46732602e-06  1.33550714e-06  6.39467710e-06  5.69400025e-06  1.80000341e+00 
 3.55978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -1.39984855e-07  2.51560234e-06  2.60384492e-06 -4.11585806e-06 -4.13522000e-06  1.79999692e+00 
 3.56078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  7.86910348e-07  7.68940499e-06  8.22511201e-07  5.70343510e-06  5.00418835e-06  1.80000278e+00 
 3.56178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -6.56500286e-08  2.86257366e-06  3.02868334e-06 -3.48397594e-06 -3.49878343e-06  1.79999749e+00 
 3.56278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  7.14303476e-07  7.01690385e-06  3.88193874e-07  5.11007516e-06  4.41400816e-06  1.80000225e+00 
 3.56378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.44307780e-09  3.13915338e-06  3.38203965e-06 -2.94250394e-06 -2.95454070e-06  1.79999798e+00 
 3.56478468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  6.46819636e-07  6.43265044e-06  2.09067656e-08  4.60022443e-06  3.90891880e-06  1.80000180e+00 
 3.56578468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  6.76009869e-08  3.35813143e-06  3.67461435e-06 -2.47829446e-06 -2.48909876e-06  1.79999840e+00 
 3.56678468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  5.84148657e-07  5.92317550e-06 -2.89235792e-07  4.16185592e-06  3.47661856e-06  1.80000141e+00 
 3.56778468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.27130807e-07  3.52908420e-06  3.91549258e-06 -2.08027492e-06 -2.09110010e-06  1.79999876e+00 
 3.56878468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  5.25983328e-07  5.47789585e-06 -5.50640510e-07  3.78479231e-06  3.10665496e-06  1.80000108e+00 
 3.56978468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.82328225e-07  3.65961117e-06  4.11237798e-06 -1.73902400e-06 -1.75091620e-06  1.79999906e+00 
 3.57078468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  4.72038735e-07  5.08804646e-06 -7.70524227e-07  3.46032236e-06  2.79018365e-06  1.80000080e+00 
 3.57178468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.33485039e-07  3.75602208e-06  4.27236104e-06 -1.44656990e-06 -1.46029266e-06  1.79999932e+00 
 3.57278468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  4.22001426e-07  4.74617730e-06 -9.55907831e-07  3.18123528e-06  2.51953619e-06  1.80000057e+00 
 3.57378468e-07  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.80899199e-07  3.82374526e-06  4.40161102e-06 -1.19610684e-06 -1.21220319e-06  1.79999953e+00 
